Date,Tweet
2021-08-18 02:54:34+00:00,maba unesa enak ya punya katan as kating
2021-08-18 02:50:20+00:00,sepertinya aku harus sering keliling surabaya lagi. dah lupa banyak jalan wkwk. tadi aja mau ke unesa hampir kesasar.
2021-08-18 02:32:52+00:00,"Nesa! Rek, ada yang tau ngga biaya PPG di unesa sekitaran berapa? Mahal ngga sih? Apa hampir sama kayak s1 gituu?"
2021-08-18 02:11:05+00:00,AAAA KAKA UNESA NYA CANTIK CANTIK :&lt;
2021-08-17 15:48:06+00:00,nesa! info kos murah buat nginep seminggu dong kak? yang dekat sama unesa ketintang🙏
2021-08-17 15:38:38+00:00,"[ DIRGAHAYU REPUBLIK INDONESIA KE - 76]
Dirgahayu Republik Indonesia🎊
🔎Linimasa kami
YouTube : BEM FMIPA Unesa
Web : https://t.co/xih80wBOfG 
Twitter : @bemfmipa_unesa
FB : Kabinet Atmamartal

#BEMFMIPA2021
#KabinetAtmamarta
#PantangMenyerahSemangatMembara #DirgahayuIndonesiaku https://t.co/MHgaO2p6R3"
2021-08-17 12:41:10+00:00,nesa! ada ga sih kenalan kalian yg kuliah di unesa tp asalnya dari luar jatim trus dia gabisa bahasa jawa?
2021-08-17 12:35:45+00:00,nesa! pembagian kelas di unesa itu gimana ya kak? sesuai sm jalur masuk apa diacak? maaf aku maba jd belum tau kak hehe:D makasii sebelumnya
2021-08-17 10:52:03+00:00,"HAPPENIC UNESA PROUDLY PRESENT
 
• PION ""Public Relation Competition""
• KISI ""Kompetisi Sinematography""
• FACTION ""Fotografi Competition""
• KETIK ""Kompetisi Jurnalistik""
 
Pendaftaran &amp; pengumpulan karya : 5 Agustus - 19 September 2021
 
Ig: happenic_unesa
085256829907 (Tira) https://t.co/U689nzVI1W"
2021-08-17 10:48:09+00:00,"abis nyoride sm mommy, lakok muter muter lewat danau unesa ruameneeeeee. ruame jamet dan perkumpulan motor dari berbagai tipe duniawi🥲🥲"
2021-08-17 09:24:07+00:00,udah setahunan lebih tapi pas boncengan lewat kampus unesa jokes sabuknya mana masih relevan buat diketawain :')
2021-08-17 03:16:42+00:00,"[DIRGAHAYU REPUBLIK INDONESIA 76 TH]

DPM FBS UNESA mengucapkan Dirgahayu Republik Indonesia ke 76 tahun. Semoga semangat kemerdekaan ini membawa kita untuk jauh lebih semangat dan cinta tanah air.

""Ketahuilah bahwa kemerdekaan barulah sempurna, bilamana bukan saja dari politik https://t.co/UtCX802m3f"
2021-08-17 02:37:21+00:00,unesa apaan
2021-08-17 02:17:35+00:00,"[Dirgahayu Republik Indonesia ke-76]

""Kemerdekaan bukan tanda untuk berhenti berjuang, tapi tanda untuk berjuang dengan lebih keras"" 
-Ir. Soekarno-

#DirgahayuRI76
#KemerdekaanRI
#17an https://t.co/WkpEJeGlWN"
2021-08-17 01:47:30+00:00,"tahun kemaren unesa, tahun ini unnes, yuk tahun depan univ mana nih"
2021-08-17 01:24:50+00:00,"Keluarga Besar ICE FEB UNESA Mengucapkan
🇮🇩 ""Dirgahayu Republik Indonesia ke 76 Tahun"" 🇮🇩

Indonesia Tangguh, Indonesia Tumbuh !!!

https://t.co/ISTL5Dco2M https://t.co/oE4MI6wjBo"
2021-08-17 00:46:47+00:00,"[SELAMAT MEMPERINGATI HARI KEMERDEKAAN INDONESIA]
Kami Kaluarga Besar Development of Administrator Community Mengucapkan Selamat Memperingati Hari Kemerdekaan Indonesia Ke-76

#dacjapunesa
#differentactivcreatif
#unesa https://t.co/2tm7u0Pwln"
2021-08-16 13:39:48+00:00,"makasi semangatnya, terutama anak unesa"
2021-08-16 11:09:56+00:00,Nyanyi2 ijen pas dalanan unesa sepi ditambah sunset beuhh roso2ne kek syuting vidio clip njir
2021-08-16 11:03:39+00:00,"Telur gulung mburi unesa, saliem seng dikongkon ngocak, tuku 5k oleh 7"
2021-08-16 09:08:25+00:00,"Biyen ppak unesa saiki ppka unnes. 
Pehh"
2021-08-16 08:46:26+00:00,Hadehhh kemarin UNESA sekarang UNNES wkwkwk
2021-08-16 08:22:22+00:00,Kalo ada sodaranya yg berkompeten boleh dimasukin unesa. Katanya pak .... yg anak2 dan dulur2nya semua dimasukkan ke unesa. Jadi kerajaan lama2
2021-08-16 07:04:05+00:00,Cah kemaren aku baca replyan ada yg kuliah di unesa dari base ini. Minta info kost daerah lidah wetan/smp 28 untuk putri ya budget under 1jt
2021-08-16 06:37:16+00:00,"tadi sekilas liat gua kira unesa lg yg naik, ternyata unnes toh😭"
2021-08-16 06:12:36+00:00,"Taun kemarin unesa,taun ini unnes
Serem juga yaa balas dendan ospek nih,beruntung banget di unsoed kaka panitianya baik2 banget,enak diajak shareing luv bgt sama kakak panitia🥰"
2021-08-16 06:07:00+00:00,untung unesa masih adem ayem😭😭
2021-08-16 05:00:53+00:00,#terpopuler M Samsuddin mahasiswa Teknik Mesin Unesa berhasil mendirikan usaha untuk bantu konsultasi desain secara gratis. Keren! via: detikedu https://t.co/bST0q804rJ
2021-08-16 00:20:00+00:00,Wkwkw ngganteni Unesa https://t.co/z37t7YXIoY
2021-08-15 23:47:09+00:00,Keknya tiap taon ada aja kelakuan senior pas penyambutan maba gini. Taon lalu unesa skrg unnes 🤣 Aduh2 parah. https://t.co/vXkdJuwmIE
2021-08-15 22:00:01+00:00,"Kemajuan teknologi digital desain teknik 3D, benar-benar dimanfaatkan oleh Mahasiswa Teknik Mesin Universitas Negeri Surabaya (UNESA). #UNESA https://t.co/nwXfdN33xE"
2021-08-15 18:53:18+00:00,"Tiap tahun ada aja kampus yang viral gara-gara ospek. Kemarin UNESA, ""Sabuknya di mana, dek?"" Sekarang UNNES &amp; varian tugasnya.😞"
2021-08-15 18:45:35+00:00,Mungkin ini yg dirasakan mahasiswa unesa taun kemaren 😂😂😂
2021-08-15 18:12:23+00:00,bismillah unesa gk bgini https://t.co/W9HLaTbVb6
2021-08-15 16:52:43+00:00,Emang ikat pinggang unair? Bukannya Unesa ya? https://t.co/yt3flxwvPJ
2021-08-15 15:04:43+00:00,"paragraf kedua salah ya itu UNESA,tapi UNNES ppaknya emg ga ngotak. https://t.co/mwnOC7B2co"
2021-08-15 12:52:33+00:00,Bisa gk ya gue masuk unesa https://t.co/NScRA74EqT
2021-08-15 12:37:11+00:00,bedain unnes ama unesa anjrit masi dibahas aja yg unesa ini😭 seneng si gara2 masalah ini ospeknya brenti tp pegel anjrittt kalo ada yg becandain ikat pinggang https://t.co/HjNp8LaUUn
2021-08-15 12:08:09+00:00,yang sabuk mah unesa anjir😭😭 https://t.co/ghphTHiR0a
2021-08-15 10:18:17+00:00,"Hanya secuil ingatan visual....

#ospek
#sekti
#maba
#pkkmb2017 @ Fakultas Ilmu Pendidikan UNESA https://t.co/1cXv0jJU4f"
2021-08-15 09:30:49+00:00,Random aja w keinget taun lalu tuh di base ad yg salah milih gegara uns unesa unnes mirip2 kli nyebutnya. Salah milih di snm apa sbm gitu dikira univ x itu y 😭 https://t.co/Ni2iAvNP6Y
2021-08-15 09:23:43+00:00,sabuk mah unesa nder hadeh https://t.co/vNT0NngMCL
2021-08-15 09:21:11+00:00,itu unesa nder yaallah 😭😭😭😭 https://t.co/U8VOrNx0nF
2021-08-15 09:14:23+00:00,ITU UNESA ANJIRR😭 https://t.co/ST0YUqA2b8
2021-08-15 09:13:00+00:00,unesa ga sih itu wkwk https://t.co/dko8SDsbNP
2021-08-15 07:34:38+00:00,"Hasil Foto Tadi Malam.
Suwun @kesandungfc 
Sampai ketemu lain waktu.

#indospurssby #indospurs #coys @ GOR unesa https://t.co/jEFNmKUdAX"
2021-08-15 07:11:50+00:00,"BI kembali menegaskan bahwa aset kripto yang sekarang sudah diperdagangkan di Unesa bukan merupakan alat pembayaran yang sah.
DigitalisasiUMKM https://t.co/QCScb90gFM"
2021-08-15 06:15:00+00:00,"PTN! Aku kuliah di Unesa. Nah pas up twibbon ada temen yg kurang akrab bilang ""ikat pinggangnya dipakai."" Jujur agak risih sama komenan dia, enaknya aku haru gimana ya?"
2021-08-15 04:37:50+00:00,"bro @bul_bruwwdeen 
mugi2 diparingi padang daLan kuburmu bro 😭😭😭

temen kuLiah ketika di Unesa , sesama Juventini juga 😭😭😭 https://t.co/noXw35AY8v"
2021-08-15 03:20:02+00:00,"Dulu nyeselllll bgt knp gk kepikiran ambil jurusan sosiologi padahal nilai sosiologiku lebih tinggi drpd nilai sejarah. Harusnya pilihan pertama Ilmu Informasi dan Perpustakan Unair, pilihan kedua sama ketiga baru Sosiologi sama Sejarah Unesa tapi yaudahlah udah skripsian ini💔 https://t.co/zCYc8Gh01S"
2021-08-15 03:03:37+00:00,Asap tebal menyelimuti daerah sekitar waduk UNESA Lidah. Sangat mengganggu. @e100ss @BanggaSurabaya https://t.co/tg28BOLvhn
2021-08-15 03:00:13+00:00,Gw kira unesa teh semarang😭
2021-08-15 02:54:27+00:00,"Makasi psi unesa membuatku terlihat pintar di mata tamu + keluarga yg lm ga ketemu
🧓 : Semester brp skrg?
🧕 : 7
🧓 : KKN ya?
🧕 : Sdh selesai
🧓 : Magang?
🧕 : Sdh, skrg lg nyusun skripsi
🧓 : Loh kok cepet e udh nyusun skripsi. Pinter ini anakmu
🧕 : Hehe amin (blm tau aja😏)"
2021-08-15 00:49:00+00:00,rute gowes pagi ini Diponegoro - muter Aditya Warman (krn Darmo ditutup) - Kodam - Pagesangan - Masjid Agung - A Yani - Polda - Royal Plaza - Unesa https://t.co/Rj12Pl1bGt
2021-08-14 11:38:24+00:00,ayo unesa belom drama blas iki aku menunggu https://t.co/bblZGDt6PE
2021-08-14 07:46:17+00:00,Woozi adalah anak FBS Unesa jurusan seni musik yang hobinya nongkrong depan balkon deket gang 5 sambil ngecengin maba pake gitar. https://t.co/bBEyamRW5K
2021-08-14 07:36:45+00:00,Semangat anak unesa. Semangat aja pokoknya
2021-08-14 05:13:45+00:00,"Terima kasih fbs, unesa https://t.co/LoPRK5DG0A"
2021-08-14 03:57:46+00:00,"Yang kaya gini FIP 
Yang kena coreng namanya UNESA https://t.co/q6zb2qYl6s"
2021-08-14 03:26:18+00:00,"[SELAMAT MEMPERINGATI HARI PRAMUKA]
Kami Kaluarga Besar Development of Administrator Community Mengucapkan Selamat Memperingati Hari Pramuka

#dacjapunesa
#differentactivcreatif
#unesa https://t.co/Or4AfxJqlt"
2021-08-14 03:20:38+00:00,"[ SELAMAT HARI PRAMUKA KE - 60 ]

🔎Linimasa kami
YouTube : BEM FMIPA Unesa
Web : https://t.co/xih80wBOfG
Twitter : @bemfmipa_unesa
FB : Kabinet Atmamarta

#BEMFMIPA2021
#KabinetAtmamarta 
#PantangMenyerahSemangatMembara
#UnesaSatuLangkahdiDepan
#haripramuka2021 https://t.co/F5HsQPDsv6"
2021-08-14 00:57:46+00:00,"Taufik yang tidak pernah habis dibahas wkwk

Kasus fip unesa nih lucu juga sih, di podcastnya, si panitia ini kekeuh bilang kalo pkkmb nya sangat oyi.

Tapi ujung2nya minta maaf ke ortu nya si maba wkwk

Lawackk https://t.co/9v9AY9j9yg"
2021-08-14 00:34:46+00:00,Tahun kmren UNESA tahun ini UNNES hmm🙃 https://t.co/ZrlPLg7L8F
2021-08-14 00:12:46+00:00,"Diluar urusan balas dendam atau gak tapi kayaknya kondisi internal panitia ospek lagi gabaik sampe di up kek sosmed
Yang ada mah kejadian Unesa episode 2 https://t.co/KLzf4oBBE2"
2021-08-14 00:11:29+00:00,"Keluarga besar ICE FEB UNESA mengucapkan
⚜️ Selamat Memperingati Hari Pramuka Nasional 
14 Agustus 2021 ⚜️

""Gerakan pramuka adalah salah satu gerakan yang berkontribusi penting dalam pengembangan karakter anak-anak bangsa.""

https://t.co/oSQSSwUlU6 https://t.co/PqFxsrHpqG"
2021-08-13 18:02:15+00:00,#NAME?
2021-08-13 15:33:14+00:00,Ah jadi inget pkkmb online di unesa yang viral grgr ikat pinggang tahun lalu🤪🤪 https://t.co/8Maw8LoI3H
2021-08-13 14:44:12+00:00,kakak kelas smp gue banyak bgt yg masuk uns sama unesa
2021-08-13 13:10:00+00:00,"ptn! Bantuu pilih dong

A. (1) sasindo unair (2) ilpus unair 
B. (1) sasindo unair (2) pend. Bind unesa 
C. (1) ilpus unair (2) sasindo unair 
D. (1) sasindo unair (2) admin unair 

Hehe
Makasih 🙆‍♀️"
2021-08-13 10:43:18+00:00,iriiiiiii banget mba oddil sama gesya sering meet up jealousy jealousy aku juga mau makan mie ayam php and seblak unair unesa
2021-08-13 10:38:33+00:00,#NAME?
2021-08-13 05:01:03+00:00,es coklat unesa enak nih keknya
2021-08-13 02:01:05+00:00,"Ada yg ngelirik gak ya, selama pandemi mahasiswa yg baru wisuda, anak2 sma smk yg br lulus bgmn kondisinya. Brp yg akhirnya menganggur. @Unair_Official @its_campus @UB_Official @Official_UNESA @EmilDardak"
2021-08-13 01:56:13+00:00,Hahaha ada yg udh mau uts atau masih ospek meanwhile unesa ospek aja masih tgl 23 🙂🤗
2021-08-12 19:47:47+00:00,"nawaitu unair, masuknya di unesa👍🏻 https://t.co/fyZvhLtw3q"
2021-08-12 17:31:39+00:00,"Ini kenapa tiap ada invitation, nama aku dibilang ""akademisi - unesa"" 😐"
2021-08-12 17:08:39+00:00,Unesa kapan ospeknya 🤔
2021-08-12 16:32:38+00:00,"tahun ini yel yel ppkmb feb unesa dah gaada lagi yel yel bangga fenesa, yel yel teruwaw di jamannya :'v"
2021-08-12 15:49:25+00:00,aku iki gak paham maksute unesa kkn+plp ndek smt iki
2021-08-12 13:50:53+00:00,"[cm] disini adakah mahasiswa pendidikan bahasa inggris dari unesa, unnes, atau unp yang udah semester 7? Aku mau tanya2 ttg bbrp matkul, thx in advance"
2021-08-12 13:38:14+00:00,twibbon hukum unesa bagus bangett huee iri iri😭
2021-08-12 09:25:00+00:00,PTN! Ada yg ikut PSDKU UNESA Magetan ga?
2021-08-12 08:12:53+00:00,"ada yg jurusan sasindo unesa ga sih terutama angkatan 2019... :"")

lebih bagus lg cewek, karna aku mau tanya2"
2021-08-12 07:21:19+00:00,-rek mau nanya kalian yg kuliah di unesA kan ada email kampus kalo mau ganti password kan di siakad tp skrng aku mau ganti di siakad web e gabisa buat ganti pass. Lek gantie di security google bisa ga ya rek??? https://t.co/4AUJriNf2v
2021-08-12 06:17:27+00:00,Togaku udah dateng~~ ternyata jadi milikku toganya muhehe biasanya Unesa dipinjemi doang.. Sayang banget gak bisa ke Sby buat wisuda offline 🥺🥺🥺🥺 https://t.co/jdvtJKsBL4
2021-08-12 05:03:03+00:00,nesa! kira2 unesa ngadain vaksin dosis1 lagi nggak yo rek?
2021-08-12 04:19:40+00:00,Ya Allah kangen nasi krawu kantin Baseball Unesa stand Belimbing. Eh Belimbing apa ya?
2021-08-12 03:11:21+00:00,"Ngobrol ngalor ngidul agak lama ama ibu polwan yg bagian foto SIM.

hanya karena anaknya sama"" unesa. Masalae sing dibahas iku malah joki TEP cok🤣

Sungkan dideloki sing antri aku buk.. 😊"
2021-08-11 23:38:49+00:00,UKKI Unesa apa ga mau buat thread ttg childfree juga??? Mayan lagi rame soalnya 😂
2021-08-11 19:34:27+00:00,"Kalo kuliah lagi, pengen ke unesa ambil pendidikan sastra bahasa jawa https://t.co/4jxuXZStny"
2021-08-11 17:02:08+00:00,"campus! yang maba unesa twibbon fakultas feb kapan kalian uploadnya???

✄・・・
🧐 Trivia: Benjamin Franklin tidak pernah mematenkan semua penemuannya."
2021-08-11 16:22:51+00:00,"tmi, the most precious thing happened today was, deeptalk sm mas bf dipinggir waduk unesa sambil liatin 🌙 yg pelan2 turun dan bener2 keliatan pergerakannya 

dan masih banyak lagi. intinya hari ini love banget 💛💛💛💛"
2021-08-11 14:21:19+00:00,Jadi kangen nongkrong deket danau unesa sambil nyemilin gorengan +es degan bareng-bareng
2021-08-11 14:03:03+00:00,"Mahasiswa Unesa Ciptakan Mesin Produksi Susu Kedelai 3 in 1 Otomatis
https://t.co/Fy3HEnTsXN"
2021-08-11 13:17:19+00:00,"nesa! ada yang tau info buat unesa ini gmn ya? soalnya krs an tanggal 13 terakhir, kalo telat krs kelasku itu mesti dipersulit gitu, jadi pernah ga diabsen 4 pertemuan https://t.co/mrSrY7ZAa9"
2021-08-11 12:51:13+00:00,"nesa! Mbak² Mas², mau tanya KKN di unesa tuh tematik, reguler, atau boleh milih?"
2021-08-11 06:00:00+00:00,Ptn! Mendingan D4 tata boga Unesa/D3 manajemen administrasi UNS yaa? (Btw aku minat keduanya)
2021-08-11 04:02:46+00:00,Aku tidak bisa berkata-kata ketika melihat ada beberapa kontak yang saya simpan memilki tag sebegitu banyaknya. Alhamdulillah saya tahu aplikasi ini setelah saya membaca postingan salah satu dosen FMIPA Unesa. Terima kasih Bu sifak atas infonya 🙏🏼. https://t.co/z2pwY0IbNC
2021-08-10 23:22:05+00:00,Ini gk ada yg mau gambarin anak nct as mahasiswa unair its upn unesa apaya 😂
2021-08-10 16:41:52+00:00,#NAME?
2021-08-10 16:39:44+00:00,"gue kemarin lewat unesa, pas lihat kampusnya malah nangis. anjing secinta itu gue sama unesa."
2021-08-10 15:28:16+00:00,"[SELAMAT MEMPERINGATI HARI VETERAN NASIONAL]
Kami Kaluarga Besar Development of Administrator Community Mengucapkan Selamat Memperingati Hari Veteran Nasional 

#dacjapunesa
#differentactivcreatif
#unesa https://t.co/37SMblTnnT"
2021-08-10 14:05:36+00:00,nesa! Kangen draft unesa line gak seh?
2021-08-10 13:56:12+00:00,"Baru saja mengirim foto @ Jurusan Fisika Unesa, Gedung C3 Lt.3 https://t.co/OHAfUSbrPk"
2021-08-10 12:50:34+00:00,"Nesa! Kakak2 mau tanya dong unesa ada program semester pendek ga ya? Biar bisa lulus 3,5tahun? Makasii🥺✨"
2021-08-10 12:25:36+00:00,"nesa! Testimoni dong rek bagi yang s1 di unesa lanjut ke s2 unesa juga, bosen ga apa dosen e beda?"
2021-08-10 03:29:11+00:00,"✨ *Kelurahan LPDP Unesa proudly present* ✨

💡 *WEBINAR PUBLIKASI ILMIAH*💡
📑 *KIAT SUKSES TEMBUS JURNAL TERINDEKS SCOPU
*LINK PENDAFTARAN* : https://t.co/Z9bc8E2rDN
Hanya dengan menyertakan screenshoot bukti follow akun Instagram 
1. *@lpdp.unesa* dan 
2. *@matagaruda_jatim*. https://t.co/vn3ZMttKr7"
2021-08-10 02:46:09+00:00,"🕌[ SELAMAT TAHUN BARU ISLAM 1443 H]🕌

🔎Linimasa kami 
YouTube: BEM FMIPA Unesa 
Web: https://t.co/xih80wBOfG 
Twitter: @bemfmipa_unesa 
FB: Kabinet Atmamarta

#BEMFMIPA2021
#KabinetAtmamarta 
#PantangMenyerahSemangatMembara #Tahunbaruislam1443H
#UnesaSatuLangkahdiDepan https://t.co/EUaX3IqUMw"
2021-08-10 02:45:57+00:00,"Selamat Tahun Baru Islam 1443 H✨
.
.
UKKI UNESA
*Allah Ghayatuna, Muhammad Qudwatuna, Al-Qur'an Dusturuna*
________________________
✍🏻 Media UKKI Unesa
email: ukki@unesa.ac.id
Instagram: @ukkiunesa
Twitter : ukkiunesa
Youtube: UKKI UNESA https://t.co/9K1swEPHLH"
2021-08-10 01:07:06+00:00,"Selamat Tahun Baru Islam
1 Muharram 1443 H. https://t.co/PbY49vg4HZ"
2021-08-10 01:00:52+00:00,"[SELAMAT MEMPERINGATI TAHUN BARU ISLAM 1443 H]
Kami Kaluarga Besar Development of Administrator Community Mengucapkan Selamat Memperingati Tahun Baru Islam 1443 Hijriah

#dacjapunesa
#differentactivcreatif
#unesa https://t.co/jtXHfCMts9"
2021-08-10 00:37:58+00:00,"[TAHUN BARU ISLAM 1443 H]

Segenap Keluarga Besar ICE FEB UNESA Mengucapkan ""Selamat Tahun Baru Islam 1 Muharram 1443 H""

https://t.co/EuaUgstGV3 https://t.co/dxo2IxwYNL"
2021-08-10 00:20:50+00:00,"Dipersatukan Unesa
Unesa untuk Indonesia @ Siwalankerto Suroboyo https://t.co/kJfnyYUJuA"
2021-08-09 16:07:20+00:00,"Berarti tahun ini bakal jadi ospek tahun kedua yang online ye? bakal ada kejadian kayak Unesa lagi kagak ya kira-kira, yang marah-marah online nggak pakai ikat pinggang?"
2021-08-09 16:00:00+00:00,"Ptn! unesa bagus gaksih? aku dpt hukum unesa tp masih minder kl ditanya ""kuliah di mana?"" krn pas aku jawab unesa, org2 pada gatau:("
2021-08-09 14:12:44+00:00,"kalian kalo dapet kesempatan diterima di 3 ptn. apa yang bakal kalian pertimbangin? help mee 😭
1. unesa akre jurusan b
2. polinema akre jurusan a
3. undip masih jurusan baru"
2021-08-09 14:12:07+00:00,"Unesa, lulusnya udah setahun yang lalu, wisudanya baru mau diselenggarakan. Online lagi.😭"
2021-08-09 13:14:14+00:00,"RT muhammadiyah ""RS PKU Muhammadiyah Karanganyar menyelenggarakan program vaksin massal sebanyak 5.000 kuota untuk masyarakat umum dan lintas agama di Unesa dan masyarakat umum di gedung Al-Madinah RS PKU Karanganyar
https://t.co/R6YRRwB0VF

#Kemanusiaan #RSPKUMuhammadiyah #Vak…"
2021-08-09 12:26:52+00:00,senanknya unesa masuk msh lama
2021-08-09 12:15:00+00:00,"RS PKU Muhammadiyah Karanganyar menyelenggarakan program vaksin massal sebanyak 5.000 kuota untuk masyarakat umum dan lintas agama di Unesa dan masyarakat umum di gedung Al-Madinah RS PKU Karanganyar
https://t.co/bF3y6AHyRG

#Kemanusiaan #RSPKUMuhammadiyah #Vaksinasi"
2021-08-09 11:09:21+00:00,Nesa! Pinjem buku di perpustakaan unesa itu dikasih waktu berapa hari ya kak?
2021-08-09 10:12:20+00:00,"[cm] temen² disini ada yg mahasiswa pendidikan akuntansi angkatan 2017 dari UM, UPI, UNY, UNESA ga ya? Minta tolong buat bantu isi kuesioner, nanti ku ketuk dm-nya. Makasiiii✨"
2021-08-09 09:08:19+00:00,#NAME?
2021-08-09 07:35:40+00:00,Nyore di waduk unesa sepertinya menarik
2021-08-09 06:31:02+00:00,[CM] adakah yg maba unesa jurusan teknik elektro? rep ya
2021-08-09 03:44:57+00:00,#NAME?
2021-08-09 03:18:24+00:00,2022 jadi mahasiswa di unesa jurusan pgsd.
2021-08-09 02:56:01+00:00,"[ BEM FMIPA Unesa Proudly Present ]
 
[LOMBA OPINI PUBLIK]
 
Pendaftaran Gelombang 1 : 25 Juni - 31 Juli 2021
Gelombang 2 : 1 Agustus - 28 Agustus 2021

Contact Person :
1. Naufal (081330155133)
2. Ridwan (0895397742947) https://t.co/AXbtXISZSC"
2021-08-09 00:01:33+00:00,Gw mimpi kuliah di unesa😭 padahal gw gak minat di Jatim
2021-08-08 15:53:00+00:00,"aku kira unesa bukan top, ya walau berbasis keguruan tapi sering disepelein sama orang sby termasuk ortuku https://t.co/I5Vxor8bo5"
2021-08-08 14:40:47+00:00,"[EVENT REPOST]
====================
Reposted from @happenic_unesa

Unesa Communications Science proudly present:
✨""Happen in Comunications (Happenic 2021)""✨

*Happenic is back!!!*📢
Festival Komunikasi terbesar di Universitas Negeri Surabaya kali ini mengusung tema https://t.co/qbMncxeKY1"
2021-08-08 14:24:48+00:00,"Pliss arek iki lek gak gelem melok aturane @Official_UNESA suruh DO ae mind

Bismillah TU FBS https://t.co/8dIuTmjeOM"
2021-08-08 13:47:31+00:00,unesa lak mesti ngasih kejutan 😭
2021-08-08 11:43:06+00:00,Unesa x Unair plis @UnesaFess kan uner jodoh kita https://t.co/FmDKfVuMjS
2021-08-08 11:05:53+00:00,"-rek buat kalian yang kemarin udah vaksn di unesa jangan lupa ambil kartu vaksn ya, btw ini terserah juga si ga harus kok https://t.co/ycOrDOOLFc"
2021-08-08 10:35:53+00:00,"campus! Ada yang kuliah di unesa gak?aku angkatan 22 mau nanya2 ntar aku dm yaw

✄・・・
🧐 Trivia: Pelaksanaan pemilu 1955 bertujuan untuk memilih wakil-wakil rakyat yang akan duduk dalam Parlemen dan Dewan Konstituante."
2021-08-08 09:43:53+00:00,"campus! Haloo disini ada angkatan'21 yg keterima di unesa lewat tmubk sarjana terapan gel.2 gaa? Aku mau nyari temen sama tanya2, thank you!"
2021-08-08 09:19:51+00:00,SIAPA DULU YANG NGAJAKIN ALL YOU CAN IT KOREAN DI SAMPING UNESA LIDAH SETELAH GAJIAN SAMPE GUE TERBANG KE THAILAND GAK JADI-JADI?! @siklusirkus @annisamaulid @DinIrmaningtias https://t.co/JpTJ6CYOEs
