Date,Tweet,label,gol_korupsi
6/29/2023,ya terbukti korupsi masak koruptor dibiarkan melenggangkangkung kesana kemari negara,negatif,Hujatan
6/29/2023,29 juni 2005 roeslan abdulgani meninggal dunia cak roes soekarno dituduh korupsi penanganannya melibatkan militer,negatif,kesehatan
6/29/2023,benci urusan pajak isinya korupsi semuaaaa memikirkan cuan tahi ngeremehin,negatif,Hujatan
6/29/2023,terdengar kabar johnny plate justice collaborator lantas ada aktor johnny bernyanyi persidangan guys malam wawancara eksklusif jaksa agung mengungkap skandal korupsi infrastruktur bts 4g bakti kominfo menimbulkan kerugian negara rp8 032 triliun,negatif,Ekonomi
6/29/2023,pengamat pe anyakan perusahaan happy hapsoro dakwaan korupsi bts 4g,negatif,Hujatan
6/29/2023,pemerintah the best urusan korupsi coba komisi pemberantasan korupsi ambil alih swasta masyarakat habis,negatif,Polisi
6/29/2023,pegawai komisi pemberantasan korupsi korupsi uang perjalanan dinas rp550 juta said didu ada percaya komisi pemberantasan korupsi,negatif,kesehatan
6/29/2023,penegakan hukum demokrasi salah korupsi takut,negatif,Hukum
6/29/2023,terbukti bera i korupsi ada mengharuskan terbukti,negatif,Ekonomi
6/29/2023,mahfud ada usaha pe anian rakyat lingkungan masjid sungguh korupsi tppu diberantas uang rakyat kesejahteraan kemakmuran rakyat jon thor,negatif,kesehatan
6/29/2023,komisi pemberantasan korupsi beberkan dugaan korupsi kementerian pe ahanan jual beli jabatan,negatif,kesehatan
6/29/2023,sadis aniayanya model anak pejabat pajak korupsi penganiayaan proses hukum tangkap kepolisian,negatif,Polisi
6/29/2023,budayanya orang indonesia korupsi ya panitianya ya ustadnya somplak,negatif,Hujatan
6/29/2023,asli warga jawa fakta membuktikan kondisi perekonomian kemiskinan korupsi fasilitas pe anian pengangguran kompleks menyimpan rakyat jawa menilai ganjar becus mengurus negara pilihlah pemimpin profesional amanah,negatif,kesehatan
6/29/2023,tunjukkan bang bewok be eriak tersolimi anggotanya terbukti korupsi bang bewok melawan hukum,negatif,Hujatan
6/29/2023,aduh aduh aduh duit ibadah korupsi takut maha kuasa,negatif,Hujatan
6/29/2023,dana desa dinaikkan rupiah 2 miliar usulan absuurd dana desa jatuh rakyat desa sarana korupsi massif melibatkan desa sulit dilacak komisi pemberantasan korupsi bingung desa dahsyat bancakan anggaran pendapatan belanja negara ai,negatif,Polisi
6/29/2023,komisi pemberantasan korupsi komisi pemberantasan korupsi diusulkan melibatkan pusat pelaporan analisis transaksi keuangan ppatk mengusut dugaan pungutan liar pungutan liar rumah tahanan rumah tahanan komisi pemberantasan korupsi sumber,negatif,kesehatan
6/29/2023,korupsi memperkaya orang kelompok ada suci ada peluang,negatif,Hujatan
6/29/2023,bantu korban banjir flotim uang korupsi johnny plate gereja ntt gmit ada,negatif,Hujatan
6/29/2023,bocah problematik membela tum sependapat dibilang mendukung korupsi,negatif,Hujatan
6/29/2023,ribet ruwet berani takut hukum dijalur hukum politik terpengaruh pencalonan presiden anies komisi pemberantasan korupsi selidiki dugaan korupsi formula e,negatif,kesehatan
6/29/2023,sejatinya korupsi ada kesempatan,negatif,Hujatan
6/29/2023,uqng korupsi nya mqsih,negatif,Hujatan
6/29/2023,tanggal 22 juni gerombolannya gaspol fitnah anies haji bermasalah keluarga merah rekening perusahaan suami puan diblokir terendus terima aliran duit korupsi bts pemilucurangrakyatrevolusi pemilucurangrakyatrevolusi,negatif,Ekonomi
6/29/2023,terbukti korupsi berbicara kawan bosan bosan bosan mengendus hasil korupsi nya ai memenangkan pelilu bilang,negatif,kesehatan
6/29/2023,manfaate patung ladang korupsi,negatif,Hujatan
6/29/2023,sih panda birokrat korupsi,negatif,Hujatan
6/29/2023,protes sepe i budaya korupsi,negatif,Hujatan
6/29/2023,jokowi presiden lemah gampang dikadali penggunaan anggaran ai politik gabung koalisi pemerintah gampang ngakalin korupsi dibiarkan coba coba melawan dihabisin surat pemberitahuan tahunan nasib menteri nasional demokrat,negatif,kesehatan
6/29/2023,perasaan ai demokrasi indonesia perjuangan bawa perasaan deh ada kadernya tersangkut tindak pidana korupsi,negatif,Ekonomi
6/29/2023,orang kampret korupsi bansos,negatif,Hujatan
6/29/2023,pemimpin jujur pemimpin komitmennya memperkaya korupsi sahkanuuperampasanasetkoruptor,negatif,Ekonomi
6/29/2023,semoga sehat berkiprah pemerintahan pantang menyerah tlong suarakan bgaimana berantas judi online sgat merusak gnerasi bangsa kmudian narkoba korupsi susah memberantas kerja aparat,negatif,Ekonomi
6/29/2023,renovasi hati nya hazad iri dengki perbuatan tergantung niat nya ajang korupsi mumpung proyek cak arab budaya korupsi kolusi nepotisme,negatif,infrastruktur
6/29/2023,parah korupsi lini,negatif,Hujatan
6/29/2023,korupsi sekilo memasukkan kantong,negatif,Hujatan
6/29/2023,muda ganteng keren pengusaha maling korupsi senior yunior ikutan dooooonk cc,negatif,Hujatan
6/29/2023,ibadah ada indikasi dikorupsi alquran korupsi dana haji sakit sakit,negatif,Hujatan
6/29/2023,korupsi proyek bts,negatif,infrastruktur
6/29/2023,dukung lembaga pemasyarakatan kelas iia parepare kanwil kemenkumham sulawesi selatan mewujudkan wilayan bebas korupsi,negatif,Hujatan
6/29/2023,1 indeks kepuasan masyarakat industri menengah bernilai 17 44 skala 17 50 predikat memuaskan 2 indeks persepsi anti korupsi indeks prestasi kumulatif bernilai 17 42 skala 17 50 predikat memuaskan 3 indeks integritas pegawai senilai 96 45 skala 100 predikat memuaskan,negatif,Pendidikan
6/29/2023,mengusut dugaan korupsi jis anggaran memenuhi standar federation of international football association ada apanya,negatif,Ekonomi
6/29/2023,korupsi salah perilaku kriminal menyebabkan kehidupan masyarakat sengsara selidiki akar2nya,negatif,Hujatan
6/29/2023,indikasi korupsi,negatif,Hujatan
6/29/2023,pemimpin cerminan rakyatnya heran berita korupsi menghiasi televisi orang rakyatny suka mencuri,negatif,kesehatan
6/29/2023,jis tercium bau bau korupsi sesuai standar halo,negatif,Hujatan
6/29/2023,negara sarang korupsi menteri jenderal ditangkap,negatif,Ekonomi
6/29/2023,indonesia pelaku korupsi dikasih hukuman berat 1 tugas tebang pilih petugas komisi pemberantasan korupsi bejat astagfirullah,negatif,Polisi
6/29/2023,bangun opini prabowo didukung jokowi malu etika politik prestasi ganjar mengubah budaya birokrasi pemerintah provinsi jawa dulunya puluhan pungutan liar berubah anti korupsi a melayani pondasi,negatif,Hujatan
6/29/2023,stop era presiden boneka ai oligarki taipan pengpeng republik rakyat cina mengakuinya sederhana bacakan proyek proyek korupsi hutang impor infrastruktur mangkrak berbayar penuh rugi pilih anies sederhana cerdas presiden ri rakyat ri,negatif,infrastruktur
6/29/2023,nu korupsi 8t dipakai sumbangan afiliator nu keur penjara ge baheula sok menyumbang duitna teuing dibalikeun henteuna,negatif,Hujatan
6/29/2023,korupsi dimandalika formula e bukti ada komisi pemberantasan korupsi nyalinya ciut coba kejaksaan pegang udang ngandang arab,negatif,Polisi
6/29/2023,pantaslah negara hancur utang menggunung pemerintahan te ingginya sarang koruptor ada calon presiden ai kadernya ketangkep korupsi sarang koruptor ada diusung ai kadernya ketangkep korupsi triliunan dipilih,negatif,kesehatan
6/29/2023,bacot mayoritas anggota dewan perwakilan rakyat gerombolan c sarkowi tinggal disahkan ya habis kader ai banteng juara korupsi,negatif,Hujatan
6/29/2023,dugaan sih ada 3 klaster tindak pidana korupsi eselon 1 3 suka korupsi kepikiran ya karma,negatif,Hukum
6/29/2023,she is way too powerful benaran pejabat menyembah kaki melanggengkan korupsi lini terbawah makannya,negatif,Hujatan
6/29/2023,indeks persepsi korupsi melorot rezim,negatif,Hujatan
6/29/2023,komisi pemberantasan korupsi rombak total orang nya ketuanya pegawai korupsi otu merusak lembaga anti rasuah,negatif,Polisi
6/29/2023,ya korupsi sih zaman marak ya terbukanya akses informasi mencuri ya adem tenteram ada speak up tinggal larung laut jawa lak beres,negatif,Ekonomi
6/29/2023,komisi pemberantasan korupsi korupsi kementerian pe ahanan jual beli jabatan ada terkait proyek via,negatif,kesehatan
6/29/2023,tunggu menunggu ada korupsi proses,negatif,Hujatan
6/29/2023,kronologi menpora diduga terseret korupsi bts,negatif,Hujatan
6/29/2023,ai korupsi sapi eh kabarnya presidennya om,negatif,Hujatan
6/29/2023,calon bohong ted coba sebutkan presiden memenuhi janji kampanyenya 2019 ted janji impor janji mobil nasional esemka janji jabatan timsesnya janji berantas korupsi janji terpenuhikah,negatif,Ekonomi
6/29/2023,lucu ya ditempat ada pelaku suap korupsi ya mengatasi orang,negatif,Polisi
6/29/2023,iya meeruntuhkan negeri capai capai membawa angkatan perang lengkap senjata membiarkan kebiasaan korupsi dimana oke pejabar terhormat,negatif,Ekonomi
6/29/2023,komisi pemberantasan korupsi komisi pemberantasan korupsi diterpa internal dugaan tindakan asusila pungutan liar pungutan liar pegawai bidang administrasi ketahuan mencuri duit perjalanan dinas kota pungutan liar komisi pemberantasan korupsi,negatif,kesehatan
6/29/2023,semoga korupsi mempersulit ibadah orang ganjaran,negatif,Hujatan
6/29/2023,2017 ai demokrasi indonesia perjuangan pemerintahan 3 nama menghilang efek super power kekekuasaan ada bukti korupsi dugaan nge i berasumsi dukung dukung sih dukung ogeb kali,negatif,Ekonomi
6/29/2023,komisi pelaku korupsi,negatif,Hujatan
6/29/2023,bagus tawuran maling korupsi turunannya te ulis surat keterangan catatan kepolisian koruptor ndaftar calon legislatif bikin ai staf ahli pejabat,negatif,kesehatan
6/29/2023,hasil survei indeks kepuasan masyarakat industri menengah indeks persepsi korupsi indeks prestasi kumulatif periode juni 2023 lembaga pemasyarakatan kelas iib amuntai hasil kumhamkalsel faisolali kanwil kemenkumham kalsel faisol ali,negatif,Hujatan
6/29/2023,ya radio rusak gaungkan 3 1 korupsi elektonik kakak tanda penduduk 2 film porno 3 toilet 20 petakan mestinya tersulut terbawa arus merdeka,negatif,Hujatan
6/29/2023,jaman kegelapan jaman ayat ayat kitab suci menuntun pilihan politik argumen2 politik keputusan2 politik menekan intoleransi memberantas korupsi membangun humanity,negatif,Ekonomi
6/29/2023,malu ya korupsi tutup mata undang undang hadeuuuhhh ahahahaaayyyy,negatif,Hujatan
6/29/2023,lembaga ya korupsi pelecehan ada lembaga sehat ya,negatif,Hujatan
6/29/2023,berantas korupsi undang undang komisi pemberantasan korupsi revisi kerja dewan perwakilan rakyat istana sih memperlemah komisi pemberantasan korupsi ketuai orang orang bermasalah,negatif,Polisi
6/29/2023,angkat menpora nama dito ariotedjo tersangka dana korupsi pengadaan bts 4g duga mengalir dito anggota dewan perwakilan rakyat hem tuduhan salah alamat penyidik membuktikan tuduhan salah alamat blokm p21 kaleng kaleng,negatif,Hujatan
6/29/2023,bong bunuh 6 laskar front pembela islam,negatif,Hujatan
6/29/2023,miris lembaga pemberantas korupsi pegawai nya sp i,negatif,Ekonomi
6/29/2023,bunuh 6 laskar front pembela islam bong,negatif,Hujatan
6/29/2023,kesholehan sosial pahala rida allah subhanahu whatsapp taala pencitraan tangan kanan tangan kiri berkorban hasil haram korupsi,negatif,kesehatan
6/29/2023,kiai ulama ustaz negara kesatuan republik indonesia dukung jokowi sekolah agamanya arab israel merusak negara kesatuan republik indonesia kebanyakan orang orang cina korupsi mencuri uang negara kesatuan republik indonesia sibuk menyalahkan islam,negatif,Pendidikan
6/29/2023,bilang tolak suap korupsi dicuci pakai apapun rakyat percaya,negatif,Polisi
6/29/2023,komisi pemberantasan korupsi icw markas eks tapol hasil gerebek gerebek korupsi cabup cawabup ai eks tapol,negatif,Polisi
6/29/2023,lawanlah brewok plying korban dasar aimu menteri korupsi koe bilang ada nasional demokrat korupsi bubar ai nasional demokrat suaramu brewok rupiah 10 triliun proyek bts anggotamu mengembat rupiah 8 2 triliun negara mu,negatif,infrastruktur
6/29/2023,koat raban kampang jni berkuasa nya fi pakai palsu cebong korupsi buktikan ijazah asli kay berbicara takut nya mak palsu ijazah palsu dukunv orang dungu woi anak kampang inbox,negatif,Hujatan
6/29/2023,napi korupsi salat iduladha lembaga pemasyarakatan sukamiskin kurban 10 ekor sapi,negatif,Hujatan
6/29/2023,setuju dibentuk membrantas korupsi bermain politik penguasa,negatif,Hujatan
6/29/2023,ganjar pranowo penuh integritas berkualitas bebas korupsi layak pemimpin negeri ganjarpranowo2024 ganjarpresiden2024 ganjarcapres ganjarpenerusjokowi,negatif,Hujatan
6/29/2023,indonesia korupsi bts kominfo,negatif,Hujatan
6/29/2023,profesor banci kaleng beraninya koar koar ln membicarakan korupsi tersangka korupsi payment gateway stres akibat kalah pilihan gubernur kalsel,negatif,Ekonomi
6/29/2023,pejabat hobi korupsi,negatif,Hujatan
6/29/2023,celah korupsi nih,negatif,Hujatan
6/29/2023,pesta korupsi pejabat negeri menyedihkan ketimbang pesta flare area stadion nota bene merugikan masyarakat,negatif,Ekonomi
6/29/2023,aduh lantik kecipratan duit korupsi,negatif,Hujatan
6/29/2023,kencang protes pejabat korupsi mindset nya ya,negatif,Hujatan
6/29/2023,presiden boneka ditugaskan tampil jayus masyarakat sibuk membahas menghujat oligarki sibuk korupsi ketok palu kebijakan menjijikkan pemilucurangrakyatrevolusi pemilucurangrakyatrevolusi,negatif,Hujatan
6/29/2023,sih harun merugikan uang negara tong duit habis korupsi beda bts belajar cerdas,negatif,Pendidikan
6/29/2023,lihat koruptor bansos orang diperas komisi pemberantasan korupsi tuduh korupsi ada bukti korup lepas ada kebocoran informasi susah mencari bukti berpikir komisi pemberantasan korupsi suci,negatif,Polisi
6/29/2023,nek iya ada cari cari celah korupsi,negatif,Hujatan
6/29/2023,nitijin suuzan 1000 terlibat penyelenggaraan haji ada korupsi seperak ada khususon indonesia negara mayoritas islam,negatif,Pendidikan
6/29/2023,maaf ketikan jjahat ya allah semoga orang zalim korupsi disiksa akhirat minimal mencoba didzholimin dikorupsi,negatif,Hujatan
6/29/2023,mabuk kecubung bong,negatif,Hujatan
6/29/2023,menteri nu haji lancar2 dievaluasi ada korupsi dana catering kualitasnya menurun,negatif,Hujatan
6/29/2023,mencontoh korupsi terang terangan korupsi bidang,negatif,Ekonomi
6/29/2023,presiden perintahkan audit sumber penggunaan utang matahari terbit barat,netral,NaN
6/29/2023,malang kampus hebat2 dewan perwakilan rakyat daerah nya ketangkep korupsi kepala dishubnya banjir musim hujan kemacetan terurai a aksi premanisme merusak kendaraan pribadi a mmaksa mmbeli sticker lampu merah,negatif,Ekonomi
6/29/2023,point utama perhatian publik peluang korupsi renovasi jis,negatif,Hujatan
6/29/2023,bansos korupsi kader min foto haha,negatif,Hujatan
6/29/2023,barusan menteri latah ikutan korupsi,negatif,Hujatan
6/29/2023,astagfirullah biar kurban korupsi,negatif,Hujatan
6/29/2023,orang pas pejabat korupsi teriak teriak,negatif,Hujatan
6/29/2023,bera i hukum tajam bodoh ya menterinya diajak korupsi,negatif,Ekonomi
6/29/2023,tolak calon presiden budak budak pribumi pengkhianat tolak calon presiden budak budak piaraan pandir tokak cspres kelebihan bayar tolak calon presiden korupsi tanah munjul formula e kelebihan bayar hajar lawan cecunguk2 budak budak pribumi pengkhianat menghianati negara nya menghianatinpara llh,negatif,Hujatan
6/29/2023,kerjanya yan sebulan setriliun korupsi oh ya korupsi sih,negatif,Hujatan
6/29/2023,duo e menolak sumber korupsi nya pendapatan e hilang,negatif,Hujatan
6/29/2023,komisi pemberantasan korupsi sorotan publik kali pengungkapan korupsi ulah pegawainya,negatif,Polisi
6/29/2023,kerja menyalahkan presiden biaya operasional korupsi koruptor seimbang,negatif,Ekonomi
6/29/2023,haha kodok sih,positif,NaN
6/29/2023,korupsi beretika,negatif,Hujatan
6/29/2023,ya ada orang pe paranormal korupsi join organisasi masyarakat preman buzzer mindsettttt,negatif,Hujatan
6/29/2023,gambaran ahok takutnya habis jabatan pengaruh korupsi teratasi,negatif,Pendidikan
6/29/2023,eks napi korupsi dewan perwakilan rakyat daerah,negatif,Ekonomi
6/29/2023,rezim bos jaman komisi pemberantasan korupsi korupsi bos lbhnoarah era sbyk,negatif,Polisi
6/29/2023,bubarkan komisi pemberantasan korupsi menambah korupsi indonesia,negatif,Polisi
6/29/2023,sih tuan guru bajang kena korupsi dimana komisi pemberantasan korupsi masuk penyelidikan langsung lenyap beritanya berbalik dukung jokowi dibilang komisi pemberantasan korupsi alat bidik politisi dukung pemerintah naif bilang tuan guru bajang bersih korupsi,negatif,Pendidikan
6/29/2023,lawan gaperlu takut bang jago tukang bakso pengasong es krim cawe2 otak jembut haha sopan bermedsos iya suwun mainnya captikus receh kebaca,negatif,Hujatan
6/29/2023,uang korupsi johnny plate mengalir gereja kupang ntt,negatif,Hujatan
6/29/2023,orang orangnya makan uang korupsi bts,negatif,Hujatan
6/29/2023,ganjar pranowo pemimpin bersih praktik korupsi e kakak tanda penduduk ganjarpranowo ganjarpresiden ganja oleran,negatif,Ekonomi
6/29/2023,semoga ada duitnya korupsi bansos bts,negatif,Hujatan
6/29/2023,jitu tinggal ciduk kemana isu ada asap ada api korupsi bareng bareng sehrsnya senyap terdeteksi bareng bareng a inya percaya alias penakut enak,negatif,Hujatan
6/29/2023,pe anyaannya bolehkan berkurban hasil korupsi,negatif,Hujatan
6/29/2023,kecelakaan pesawat misterius korupsi,negatif,Hujatan
6/29/2023,viralvideo tahanan komisi pemberantasan korupsi fitnah korupsi kepolisian republik indonesia tentara nasional indonesia ai politik indonesia cinta indonesia,negatif,kesehatan
6/29/2023,olah gerombolannya orang suci disentuh hukum ada mengaku tujuan bacapres ditersangkakan korupsi jahat,negatif,Hujatan
6/29/2023,uang korupsi diduga mengalir lembaga survei merusak pemilihan,negatif,Hujatan
6/29/2023,dagang korupsi belaga sok suci menikmati duit korupsi,negatif,Hujatan
6/29/2023,terkait korupsi bts kominfo rekening perusahaan suami puan dibekukan,negatif,Hujatan
